303,Merchant,1926,Stable,5.0,45,467,0.71,0.15,14,0.0,1,Eligible
304,Driver,1461,Seasonal,4.3,15,308,0.5,0.41,9,0.13,0,Not Eligible
305,Merchant,1994,Stable,4.5,24,569,0.72,0.1,14,0.28,1,Eligible
306,Driver,1549,Seasonal,4.0,12,430,0.44,0.17,9,0.13,0,Not Eligible
307,Driver,1113,Seasonal,4.7,30,252,0.54,0.5,12,0.18,1,Eligible
308,Driver,2277,Stable,4.6,41,460,0.77,0.1,14,0.04,1,Eligible
309,Driver,2467,Stable,4.5,26,642,0.66,0.1,15,0.03,1,Eligible
310,Driver,1479,Stable,4.6,33,444,0.61,0.4,12,0.09,1,Eligible
311,Driver,1209,Stable,4.6,20,280,0.4,0.41,6,0.14,0,Not Eligible
312,Merchant,1562,Stable,4.5,25,398,0.59,0.14,10,0.18,1,Eligible
313,Driver,1728,Variable,4.0,16,428,0.42,0.13,9,0.15,0,Not Eligible
314,Driver,2269,Variable,4.9,41,626,0.7,0.1,14,0.08,1,Eligible
315,Driver,1615,Variable,4.7,41,414,0.66,0.33,12,0.0,1,Eligible
316,Driver,1475,Seasonal,4.4,14,444,0.43,0.17,8,0.32,0,Not Eligible
317,Merchant,1723,Stable,4.3,27,369,0.58,0.1,12,0.29,0,Not Eligible
318,Merchant,1264,Stable,4.4,30,282,0.59,0.42,10,0.08,1,Eligible
319,Merchant,930,Stable,4.7,33,232,0.41,0.43,8,0.0,1,Eligible
320,Driver,1024,Seasonal,4.4,23,257,0.38,0.39,9,0.29,0,Not Eligible
321,Driver,1564,Seasonal,4.2,25,347,0.62,0.15,11,0.25,0,Not Eligible
322,Driver,1062,Stable,4.0,2,284,0.21,0.38,4,0.39,0,Not Eligible
323,Driver,1865,Variable,4.3,5,457,0.53,0.17,10,0.3,0,Not Eligible
324,Driver,1692,Seasonal,4.6,16,351,0.51,0.25,9,0.04,1,Eligible
325,Merchant,1723,Variable,4.6,36,455,0.59,0.14,10,0.16,1,Eligible
326,Merchant,1003,Seasonal,4.9,34,304,0.41,0.59,8,0.11,1,Eligible
327,Driver,1031,Variable,4.0,15,258,0.41,0.56,7,0.24,0,Not Eligible
328,Driver,1795,Seasonal,4.0,11,399,0.57,0.11,13,0.16,0,Not Eligible
329,Driver,1108,Stable,4.5,25,309,0.4,0.54,10,0.08,0,Not Eligible
330,Driver,1624,Stable,4.1,2,400,0.36,0.1,9,0.12,0,Not Eligible
331,Merchant,1224,Variable,5.0,44,308,0.58,0.31,12,0.13,1,Eligible
332,Driver,1399,Stable,4.2,8,369,0.34,0.3,5,0.23,0,Not Eligible
333,Driver,2486,Seasonal,4.3,30,691,0.76,0.1,15,0.33,1,Eligible
334,Merchant,889,Variable,4.7,25,291,0.37,0.38,7,0.09,0,Not Eligible
335,Merchant,1527,Variable,4.5,41,314,0.61,0.24,10,0.19,1,Eligible
336,Driver,1000,Stable,4.6,33,287,0.35,0.41,7,0.22,0,Not Eligible
337,Merchant,1946,Variable,4.1,9,496,0.61,0.1,12,0.15,0,Not Eligible
338,Driver,2072,Stable,4.4,17,581,0.58,0.1,9,0.07,1,Eligible
339,Driver,1182,Variable,4.5,24,259,0.51,0.49,8,0.23,0,Not Eligible
340,Driver,1854,Variable,4.2,2,463,0.55,0.14,10,0.33,0,Not Eligible
341,Driver,2269,Variable,4.2,12,469,0.7,0.1,15,0.22,1,Eligible
342,Merchant,1193,Seasonal,3.9,7,283,0.41,0.26,8,0.35,0,Not Eligible
343,Merchant,1683,Stable,4.8,23,439,0.51,0.13,9,0.19,1,Eligible
344,Driver,1915,Stable,5.0,32,496,0.63,0.1,14,0.01,1,Eligible
345,Driver,1801,Stable,4.7,42,364,0.72,0.15,14,0.0,1,Eligible
346,Driver,1718,Seasonal,4.8,46,362,0.7,0.23,15,0.12,1,Eligible
347,Driver,1313,Stable,4.0,1,300,0.28,0.28,5,0.18,0,Not Eligible
348,Driver,1588,Seasonal,4.5,19,465,0.48,0.29,10,0.06,0,Not Eligible
349,Driver,2303,Stable,4.0,8,646,0.69,0.1,13,0.14,0,Not Eligible
350,Driver,1147,Stable,4.7,30,319,0.5,0.38,9,0.05,1,Eligible
351,Driver,1428,Variable,4.0,2,335,0.41,0.24,9,0.16,0,Not Eligible
352,Driver,2364,Seasonal,4.0,6,564,0.66,0.1,15,0.18,0,Not Eligible
353,Driver,1932,Seasonal,4.3,13,390,0.63,0.1,12,0.04,1,Eligible
354,Merchant,1781,Variable,4.2,16,482,0.52,0.1,10,0.06,0,Not Eligible
355,Merchant,1551,Stable,4.2,10,426,0.48,0.32,9,0.25,0,Not Eligible
356,Driver,1196,Variable,4.7,43,372,0.63,0.39,14,0.22,1,Eligible
357,Driver,2315,Stable,4.8,37,652,0.77,0.1,15,0.07,1,Eligible
358,Driver,2106,Stable,4.3,13,522,0.59,0.1,9,0.16,0,Not Eligible
359,Driver,2306,Stable,4.6,33,587,0.84,0.1,14,0.11,1,Eligible
360,Driver,1323,Stable,4.1,5,307,0.25,0.24,7,0.22,0,Not Eligible
361,Merchant,1683,Variable,4.8,46,389,0.61,0.1,11,0.13,1,Eligible
362,Driver,1029,Stable,4.4,29,322,0.49,0.55,9,0.2,0,Not Eligible
363,Merchant,1203,Stable,4.1,2,300,0.23,0.49,4,0.33,0,Not Eligible
364,Driver,1981,Stable,4.6,45,537,0.69,0.1,13,0.02,1,Eligible
365,Driver,1019,Variable,4.6,39,331,0.49,0.32,11,0.06,1,Eligible
366,Driver,1759,Variable,4.2,6,464,0.44,0.23,6,0.29,0,Not Eligible
367,Driver,1302,Stable,4.3,21,391,0.52,0.19,11,0.15,0,Not Eligible
368,Driver,1213,Stable,4.2,4,280,0.26,0.46,6,0.13,0,Not Eligible
369,Driver,2436,Stable,3.6,3,673,0.68,0.1,12,0.23,0,Not Eligible
370,Merchant,1544,Seasonal,4.8,41,460,0.62,0.15,11,0.09,1,Eligible
371,Driver,2188,Stable,4.7,41,514,0.75,0.1,15,0.06,1,Eligible
372,Merchant,1466,Stable,4.4,4,444,0.45,0.35,9,0.23,0,Not Eligible
373,Driver,1504,Stable,4.3,17,324,0.5,0.1,11,0.15,0,Not Eligible
374,Driver,1073,Variable,4.6,27,252,0.46,0.34,10,0.23,0,Not Eligible
375,Merchant,1698,Stable,4.6,40,451,0.64,0.16,13,0.21,1,Eligible
376,Merchant,1848,Stable,4.2,14,390,0.48,0.18,7,0.33,0,Not Eligible
377,Merchant,901,Seasonal,4.6,27,224,0.45,0.58,7,0.0,0,Not Eligible
378,Driver,1845,Seasonal,4.2,7,361,0.58,0.1,11,0.35,0,Not Eligible
379,Driver,2407,Stable,3.9,1,580,0.55,0.1,10,0.35,0,Not Eligible
380,Merchant,1192,Variable,4.8,30,301,0.53,0.33,9,0.19,1,Eligible
381,Merchant,847,Seasonal,4.4,32,232,0.42,0.38,8,0.03,0,Not Eligible
382,Driver,1962,Variable,4.5,41,402,0.73,0.1,13,0.2,1,Eligible
383,Merchant,1752,Variable,5.0,41,510,0.67,0.28,13,0.09,1,Eligible
384,Driver,1027,Stable,3.8,9,277,0.37,0.54,8,0.26,0,Not Eligible
385,Driver,2320,Stable,3.8,3,606,0.54,0.1,8,0.42,0,Not Eligible
386,Driver,1933,Seasonal,4.2,14,516,0.54,0.1,11,0.27,0,Not Eligible
387,Driver,2262,Stable,4.5,25,467,0.74,0.1,13,0.25,1,Eligible
388,Merchant,865,Seasonal,4.1,7,208,0.17,0.52,1,0.13,0,Not Eligible
389,Merchant,952,Stable,4.2,20,255,0.29,0.48,6,0.12,0,Not Eligible
390,Merchant,1524,Stable,4.5,28,453,0.52,0.13,8,0.26,0,Not Eligible
391,Driver,1036,Stable,4.9,42,298,0.46,0.34,7,0.17,1,Eligible
392,Driver,1409,Stable,4.3,37,381,0.52,0.26,10,0.31,0,Not Eligible
393,Driver,1170,Seasonal,4.5,27,287,0.37,0.34,9,0.14,0,Not Eligible
394,Driver,1791,Stable,4.3,27,488,0.68,0.27,11,0.09,1,Eligible
395,Driver,1101,Stable,4.7,41,288,0.52,0.42,10,0.1,1,Eligible
396,Driver,1367,Stable,4.5,22,404,0.42,0.18,9,0.01,0,Not Eligible
397,Driver,1910,Seasonal,4.4,34,407,0.77,0.19,15,0.05,1,Eligible
398,Merchant,1201,Stable,3.9,1,343,0.31,0.5,4,0.12,0,Not Eligible
399,Merchant,1980,Stable,4.6,21,399,0.55,0.12,12,0.11,1,Eligible
400,Merchant,1161,Stable,4.5,28,262,0.53,0.37,11,0.05,1,Eligible
401,Merchant,942,Stable,4.3,20,242,0.4,0.54,6,0.22,0,Not Eligible
402,Driver,1422,Seasonal,4.7,40,351,0.56,0.21,9,0.05,1,Eligible
403,Merchant,1799,Stable,4.7,17,433,0.62,0.1,13,0.23,1,Eligible
404,Driver,1400,Stable,5.0,43,336,0.62,0.27,11,0.06,1,Eligible
405,Merchant,922,Stable,4.5,29,262,0.37,0.62,9,0.06,0,Not Eligible
406,Driver,1592,Seasonal,4.4,21,325,0.53,0.36,8,0.27,0,Not Eligible
407,Driver,2349,Seasonal,4.5,12,617,0.66,0.1,13,0.2,1,Eligible
408,Driver,1572,Stable,5.0,47,399,0.66,0.1,13,0.05,1,Eligible
409,Driver,2485,Stable,3.8,5,527,0.55,0.1,9,0.34,0,Not Eligible
410,Driver,1289,Variable,4.6,40,369,0.52,0.38,10,0.28,1,Eligible
411,Merchant,1289,Stable,4.5,23,308,0.55,0.45,11,0.11,0,Not Eligible
412,Driver,1494,Seasonal,5.0,43,375,0.68,0.11,13,0.08,1,Eligible
413,Driver,2434,Stable,4.3,23,491,0.79,0.1,15,0.27,1,Eligible
414,Merchant,946,Variable,4.0,2,245,0.28,0.46,5,0.23,0,Not Eligible
415,Merchant,1885,Seasonal,4.8,44,417,0.76,0.1,14,0.06,1,Eligible
416,Driver,1037,Seasonal,4.5,27,316,0.47,0.51,10,0.27,0,Not Eligible
417,Driver,2266,Stable,4.7,42,517,0.72,0.1,12,0.03,1,Eligible
418,Merchant,1659,Variable,4.2,12,390,0.47,0.17,10,0.12,0,Not Eligible
419,Merchant,1073,Stable,4.6,10,287,0.28,0.44,4,0.01,0,Not Eligible
420,Driver,1385,Variable,4.8,40,298,0.61,0.33,13,0.14,1,Eligible
421,Merchant,1415,Seasonal,4.3,14,396,0.51,0.26,8,0.22,0,Not Eligible
422,Driver,2282,Stable,4.4,17,596,0.71,0.1,15,0.24,1,Eligible
423,Driver,1723,Seasonal,4.8,43,445,0.71,0.12,15,0.0,1,Eligible
424,Driver,1640,Variable,4.5,35,343,0.55,0.2,13,0.07,1,Eligible
425,Merchant,1620,Seasonal,4.3,29,325,0.6,0.1,11,0.25,0,Not Eligible
426,Driver,1332,Stable,4.7,32,316,0.6,0.39,10,0.11,1,Eligible
427,Driver,2163,Variable,4.1,11,562,0.67,0.1,13,0.1,0,Not Eligible
428,Driver,2100,Seasonal,4.9,43,563,0.71,0.1,15,0.19,1,Eligible
429,Merchant,1081,Stable,4.8,39,301,0.43,0.46,9,0.15,1,Eligible
430,Driver,1526,Stable,4.1,9,447,0.39,0.13,6,0.2,0,Not Eligible
431,Driver,1894,Variable,4.2,3,374,0.57,0.14,9,0.2,0,Not Eligible
432,Driver,2273,Variable,4.3,14,486,0.66,0.1,14,0.21,1,Eligible
433,Merchant,1380,Stable,4.3,17,403,0.49,0.39,9,0.07,0,Not Eligible
434,Merchant,910,Variable,5.0,41,227,0.57,0.35,10,0.0,1,Eligible
435,Merchant,1200,Stable,4.5,13,368,0.39,0.35,7,0.06,0,Not Eligible
436,Driver,1760,Stable,4.2,37,420,0.65,0.16,14,0.12,1,Eligible
437,Driver,2314,Stable,4.7,37,452,0.87,0.1,15,0.05,1,Eligible
438,Driver,1804,Stable,4.4,17,527,0.47,0.1,11,0.12,0,Not Eligible
439,Driver,1694,Stable,3.9,7,384,0.52,0.22,8,0.21,0,Not Eligible
440,Merchant,1197,Stable,4.2,3,368,0.23,0.24,4,0.23,0,Not Eligible
441,Driver,2168,Seasonal,4.8,38,432,0.75,0.1,14,0.0,1,Eligible
442,Driver,1185,Variable,4.2,20,272,0.39,0.27,6,0.14,0,Not Eligible
443,Merchant,1715,Stable,4.8,29,347,0.66,0.31,11,0.2,1,Eligible
444,Driver,1167,Stable,4.5,20,329,0.47,0.52,11,0.01,0,Not Eligible
445,Driver,1496,Stable,4.5,26,410,0.51,0.39,12,0.26,0,Not Eligible
446,Driver,2300,Stable,4.5,31,572,0.7,0.1,15,0.01,1,Eligible
447,Driver,1700,Stable,4.3,19,411,0.59,0.16,11,0.14,0,Not Eligible
448,Merchant,1951,Stable,5.0,39,473,0.62,0.1,14,0.08,1,Eligible
449,Driver,2076,Stable,4.4,18,453,0.56,0.1,13,0.05,1,Eligible
450,Driver,1533,Stable,4.5,43,416,0.7,0.1,12,0.17,1,Eligible
451,Merchant,1623,Seasonal,4.4,17,361,0.45,0.23,8,0.21,0,Not Eligible
452,Driver,1010,Variable,4.1,15,329,0.38,0.33,9,0.14,0,Not Eligible
453,Driver,2075,Stable,4.3,18,542,0.71,0.1,15,0.32,1,Eligible
454,Merchant,994,Stable,4.5,17,279,0.44,0.32,6,0.16,0,Not Eligible
455,Merchant,984,Stable,4.4,43,301,0.5,0.56,9,0.21,0,Not Eligible
456,Driver,2294,Stable,3.9,10,479,0.6,0.1,12,0.35,0,Not Eligible
457,Driver,1986,Seasonal,4.7,23,469,0.54,0.17,11,0.19,1,Eligible
458,Driver,1732,Stable,4.3,34,383,0.65,0.1,14,0.21,1,Eligible
459,Driver,1347,Stable,4.3,8,412,0.46,0.45,11,0.17,0,Not Eligible
460,Merchant,1363,Variable,4.7,34,290,0.46,0.35,7,0.2,1,Eligible
461,Driver,1517,Seasonal,4.4,22,309,0.56,0.12,13,0.3,0,Not Eligible
462,Merchant,1548,Stable,4.7,47,452,0.73,0.21,12,0.13,1,Eligible
463,Merchant,1794,Stable,4.5,1,506,0.36,0.19,8,0.08,0,Not Eligible
464,Merchant,1756,Stable,5.0,42,448,0.59,0.26,11,0.19,1,Eligible
465,Driver,2247,Stable,4.3,12,562,0.61,0.1,11,0.27,0,Not Eligible
466,Driver,1238,Seasonal,4.6,29,338,0.5,0.47,10,0.06,1,Eligible
467,Driver,2194,Variable,4.3,6,466,0.55,0.1,9,0.26,0,Not Eligible
468,Merchant,1317,Variable,4.1,12,362,0.47,0.31,8,0.35,0,Not Eligible
469,Driver,1968,Variable,4.2,24,530,0.57,0.14,9,0.27,0,Not Eligible
470,Driver,1929,Seasonal,4.4,13,404,0.64,0.22,14,0.17,1,Eligible
471,Driver,2355,Stable,4.5,17,570,0.75,0.1,13,0.05,1,Eligible
472,Driver,1088,Stable,3.9,15,260,0.45,0.54,8,0.13,0,Not Eligible
473,Merchant,1790,Variable,4.4,27,409,0.55,0.25,11,0.31,0,Not Eligible
474,Driver,1018,Stable,4.2,14,287,0.43,0.45,9,0.33,0,Not Eligible
475,Driver,1236,Stable,4.9,26,319,0.38,0.42,5,0.08,1,Eligible
476,Driver,1700,Seasonal,4.6,25,494,0.51,0.21,9,0.15,1,Eligible
477,Driver,1262,Stable,4.8,37,324,0.54,0.27,9,0.18,1,Eligible
478,Merchant,1523,Stable,5.0,35,448,0.58,0.36,12,0.2,1,Eligible
479,Driver,2022,Variable,4.0,7,531,0.46,0.14,11,0.33,0,Not Eligible
480,Driver,2159,Stable,4.7,11,526,0.53,0.1,11,0.03,1,Eligible
481,Merchant,1615,Stable,4.5,27,397,0.61,0.15,10,0.19,1,Eligible
482,Driver,2463,Variable,4.3,4,571,0.52,0.1,10,0.23,0,Not Eligible
483,Driver,2317,Seasonal,4.6,31,527,0.73,0.1,15,0.0,1,Eligible
484,Driver,1623,Stable,4.3,19,445,0.47,0.26,11,0.08,0,Not Eligible
485,Driver,1597,Stable,4.1,16,326,0.41,0.27,8,0.15,0,Not Eligible
486,Driver,2088,Stable,5.0,45,556,0.7,0.1,14,0.12,1,Eligible
487,Driver,2446,Stable,4.9,34,476,0.79,0.1,15,0.21,1,Eligible
488,Driver,1960,Variable,3.8,6,485,0.45,0.14,8,0.26,0,Not Eligible
489,Driver,1771,Stable,4.5,8,391,0.44,0.14,10,0.26,0,Not Eligible
490,Driver,1670,Stable,4.6,29,330,0.49,0.24,11,0.16,1,Eligible
491,Merchant,1896,Variable,4.3,3,515,0.47,0.1,7,0.19,0,Not Eligible
492,Merchant,1534,Variable,4.2,9,440,0.41,0.38,10,0.24,0,Not Eligible
493,Driver,1083,Stable,4.2,27,293,0.39,0.52,7,0.3,0,Not Eligible
494,Driver,1712,Seasonal,3.9,10,446,0.41,0.28,7,0.22,0,Not Eligible
495,Driver,1569,Seasonal,4.1,13,348,0.37,0.37,8,0.31,0,Not Eligible
496,Merchant,1347,Stable,4.0,8,288,0.28,0.38,5,0.11,0,Not Eligible
497,Driver,1056,Variable,4.4,8,269,0.35,0.32,7,0.3,0,Not Eligible
498,Driver,1212,Stable,4.2,19,335,0.31,0.31,6,0.29,0,Not Eligible
499,Merchant,1863,Seasonal,4.2,3,528,0.47,0.16,10,0.34,0,Not Eligible
500,Driver,1533,Stable,4.2,27,336,0.5,0.33,8,0.17,0,Not Eligible
501,Driver,1777,Variable,4.9,33,499,0.68,0.19,11,0.0,1,Eligible
502,Driver,1569,Variable,4.3,33,365,0.64,0.11,12,0.28,1,Eligible
503,Driver,1999,Stable,4.9,43,512,0.71,0.17,15,0.03,1,Eligible
504,Driver,1196,Stable,4.3,16,291,0.47,0.44,10,0.25,0,Not Eligible
505,Driver,2056,Variable,3.9,9,508,0.62,0.14,12,0.34,0,Not Eligible
506,Driver,2496,Stable,4.2,20,654,0.8,0.1,15,0.06,1,Eligible
507,Merchant,1149,Stable,4.3,10,279,0.34,0.3,6,0.26,0,Not Eligible
508,Merchant,1274,Stable,4.8,43,269,0.54,0.34,12,0.0,1,Eligible
509,Merchant,1178,Stable,4.6,37,349,0.47,0.52,7,0.25,0,Not Eligible
510,Driver,2477,Variable,4.9,45,549,0.84,0.1,15,0.0,1,Eligible
511,Driver,1267,Seasonal,4.5,43,278,0.66,0.38,14,0.04,1,Eligible
512,Merchant,1073,Seasonal,4.3,25,268,0.34,0.5,8,0.05,0,Not Eligible
513,Merchant,1725,Seasonal,3.8,10,337,0.38,0.3,9,0.21,0,Not Eligible
514,Driver,1398,Seasonal,4.1,13,381,0.49,0.27,10,0.15,0,Not Eligible
515,Driver,1690,Stable,4.6,46,403,0.73,0.19,12,0.13,1,Eligible
516,Merchant,1326,Stable,4.0,22,277,0.52,0.19,11,0.31,0,Not Eligible
517,Driver,1501,Variable,5.0,46,353,0.71,0.36,12,0.02,1,Eligible
518,Driver,1644,Stable,4.8,42,374,0.75,0.11,14,0.2,1,Eligible
519,Driver,2037,Seasonal,4.7,38,469,0.75,0.1,15,0.05,1,Eligible
520,Driver,2354,Variable,5.0,46,575,0.76,0.1,14,0.07,1,Eligible
521,Driver,1340,Variable,4.7,30,346,0.53,0.24,9,0.04,1,Eligible
522,Driver,2236,Seasonal,4.7,11,452,0.63,0.1,14,0.24,1,Eligible
523,Driver,2447,Stable,4.9,46,596,0.86,0.1,15,0.1,1,Eligible
524,Driver,1554,Variable,4.1,17,456,0.55,0.16,10,0.2,0,Not Eligible
525,Driver,1018,Stable,4.3,3,254,0.21,0.49,4,0.17,0,Not Eligible
526,Merchant,1949,Variable,4.7,17,451,0.62,0.1,11,0.0,1,Eligible
527,Driver,1908,Variable,4.3,24,533,0.69,0.22,12,0.05,1,Eligible
528,Driver,1837,Stable,4.8,45,510,0.64,0.2,10,0.16,1,Eligible
529,Driver,1461,Stable,4.2,26,363,0.44,0.34,7,0.3,0,Not Eligible
530,Merchant,1451,Stable,4.1,6,402,0.43,0.38,10,0.15,0,Not Eligible
531,Driver,1831,Seasonal,4.6,34,382,0.56,0.1,13,0.16,1,Eligible
532,Driver,2253,Stable,3.7,2,591,0.5,0.1,12,0.31,0,Not Eligible
533,Merchant,927,Seasonal,3.8,15,255,0.38,0.39,8,0.31,0,Not Eligible
534,Driver,2029,Stable,4.3,10,549,0.6,0.1,12,0.13,0,Not Eligible
535,Driver,2233,Stable,4.4,26,508,0.62,0.1,13,0.07,1,Eligible
536,Driver,2293,Variable,4.7,18,619,0.63,0.1,14,0.17,1,Eligible
537,Driver,1663,Stable,4.4,5,343,0.47,0.14,9,0.23,0,Not Eligible
538,Driver,1468,Stable,4.8,44,301,0.72,0.22,15,0.07,1,Eligible
539,Merchant,1907,Stable,4.8,38,427,0.71,0.18,12,0.02,1,Eligible
540,Driver,1076,Seasonal,3.8,25,263,0.45,0.36,10,0.43,0,Not Eligible
541,Merchant,1165,Stable,4.6,29,274,0.43,0.47,6,0.09,0,Not Eligible
542,Driver,1028,Stable,4.9,41,250,0.46,0.52,10,0.19,1,Eligible
543,Driver,1905,Stable,4.1,6,480,0.49,0.14,7,0.35,0,Not Eligible
544,Driver,1535,Stable,4.6,31,336,0.51,0.27,9,0.2,1,Eligible
545,Driver,2250,Seasonal,4.3,24,480,0.72,0.1,13,0.24,1,Eligible
546,Driver,1513,Variable,4.7,27,364,0.56,0.3,10,0.26,1,Eligible
547,Driver,1056,Variable,4.7,34,289,0.47,0.58,7,0.0,1,Eligible
548,Driver,2008,Stable,4.0,2,572,0.43,0.1,7,0.37,0,Not Eligible
549,Driver,2282,Stable,4.6,36,462,0.77,0.1,13,0.0,1,Eligible
550,Merchant,1090,Seasonal,4.2,15,247,0.34,0.41,8,0.12,0,Not Eligible
551,Driver,1565,Stable,4.6,12,421,0.44,0.3,10,0.03,0,Not Eligible
552,Driver,1860,Seasonal,4.4,8,394,0.4,0.1,7,0.02,0,Not Eligible
553,Driver,1385,Variable,4.2,11,413,0.37,0.3,9,0.2,0,Not Eligible
554,Merchant,1298,Stable,4.0,11,400,0.43,0.32,9,0.4,0,Not Eligible
555,Driver,2409,Variable,4.5,21,587,0.78,0.1,15,0.01,1,Eligible
556,Driver,1795,Stable,4.2,11,460,0.44,0.19,6,0.24,0,Not Eligible
557,Driver,2342,Stable,4.5,32,531,0.79,0.1,15,0.04,1,Eligible
558,Driver,2146,Stable,4.2,2,511,0.45,0.1,8,0.33,0,Not Eligible
559,Driver,2390,Variable,4.0,8,635,0.69,0.1,12,0.33,0,Not Eligible
560,Driver,1389,Stable,3.8,2,395,0.29,0.19,7,0.4,0,Not Eligible
561,Driver,1695,Seasonal,3.9,4,463,0.41,0.24,9,0.16,0,Not Eligible
562,Merchant,1609,Stable,3.9,11,436,0.54,0.17,9,0.41,0,Not Eligible
563,Merchant,1378,Stable,4.6,38,363,0.51,0.39,10,0.03,1,Eligible
564,Driver,1487,Stable,4.4,39,447,0.63,0.31,10,0.05,1,Eligible
565,Driver,1958,Stable,4.5,10,480,0.45,0.22,8,0.12,0,Not Eligible
566,Merchant,1014,Variable,4.6,34,318,0.49,0.47,7,0.04,1,Eligible
567,Driver,1284,Seasonal,4.3,15,398,0.37,0.41,9,0.05,0,Not Eligible
568,Merchant,1022,Stable,4.2,21,308,0.28,0.42,6,0.24,0,Not Eligible
569,Driver,2244,Variable,4.2,6,539,0.53,0.1,10,0.11,0,Not Eligible
570,Merchant,1234,Stable,4.6,36,312,0.58,0.3,11,0.22,1,Eligible
571,Merchant,896,Stable,4.6,27,243,0.29,0.48,3,0.0,0,Not Eligible
572,Driver,1465,Variable,4.8,34,337,0.64,0.28,11,0.12,1,Eligible
573,Merchant,1593,Stable,5.0,46,346,0.71,0.11,15,0.01,1,Eligible
574,Driver,1670,Seasonal,4.5,16,404,0.43,0.28,6,0.15,0,Not Eligible
575,Merchant,1080,Variable,4.1,6,327,0.33,0.35,5,0.36,0,Not Eligible
576,Driver,1205,Stable,4.8,26,315,0.47,0.38,9,0.0,1,Eligible
577,Driver,2345,Seasonal,4.3,14,526,0.6,0.1,11,0.24,0,Not Eligible
578,Driver,1157,Stable,4.4,24,360,0.47,0.35,9,0.29,0,Not Eligible
579,Driver,1543,Stable,4.1,16,326,0.51,0.3,12,0.37,0,Not Eligible
580,Driver,1600,Stable,4.7,36,347,0.62,0.28,14,0.21,1,Eligible
581,Driver,2186,Stable,4.8,39,424,0.75,0.1,15,0.23,1,Eligible
582,Merchant,1772,Stable,4.9,39,424,0.63,0.1,12,0.1,1,Eligible
583,Merchant,1651,Stable,4.6,38,361,0.7,0.34,12,0.09,1,Eligible
584,Driver,1977,Stable,3.8,2,426,0.47,0.19,8,0.32,0,Not Eligible
585,Driver,1429,Stable,4.7,41,425,0.55,0.29,12,0.0,1,Eligible
586,Driver,1887,Stable,4.2,16,406,0.47,0.18,7,0.25,0,Not Eligible
587,Merchant,1543,Variable,3.7,3,384,0.42,0.38,10,0.22,0,Not Eligible
588,Driver,2156,Stable,4.2,2,499,0.49,0.1,9,0.14,0,Not Eligible
589,Driver,1292,Stable,4.9,37,295,0.48,0.2,8,0.0,1,Eligible
590,Merchant,1591,Stable,3.8,5,445,0.41,0.13,7,0.24,0,Not Eligible
591,Driver,1553,Seasonal,3.7,4,371,0.5,0.11,12,0.33,0,Not Eligible
592,Driver,1988,Variable,4.3,17,457,0.49,0.15,7,0.05,0,Not Eligible
593,Driver,1646,Stable,4.7,27,398,0.56,0.1,13,0.17,1,Eligible
594,Merchant,1104,Variable,4.3,21,274,0.4,0.43,7,0.07,0,Not Eligible
595,Driver,1109,Seasonal,4.5,28,249,0.37,0.34,9,0.16,0,Not Eligible
596,Driver,1783,Variable,4.5,30,403,0.67,0.1,14,0.13,1,Eligible
597,Driver,1389,Variable,4.4,31,415,0.53,0.2,12,0.09,1,Eligible
598,Driver,1761,Stable,4.4,23,379,0.62,0.26,12,0.08,1,Eligible
599,Driver,2247,Stable,4.5,27,511,0.8,0.1,14,0.04,1,Eligible
600,Driver,1161,Stable,4.7,29,270,0.43,0.51,8,0.23,0,Not Eligible
601,Driver,1398,Stable,5.0,46,313,0.64,0.14,12,0.05,1,Eligible
602,Driver,1018,Stable,4.7,39,324,0.42,0.31,6,0.07,1,Eligible
603,Driver,1446,Stable,4.5,11,300,0.43,0.16,9,0.2,0,Not Eligible
604,Driver,1933,Stable,4.3,5,533,0.58,0.1,9,0.14,0,Not Eligible
605,Driver,1996,Stable,4.4,34,498,0.68,0.18,12,0.17,1,Eligible
606,Driver,2037,Variable,4.7,33,443,0.68,0.1,13,0.11,1,Eligible
607,Driver,1180,Stable,4.0,5,335,0.36,0.29,9,0.3,0,Not Eligible
608,Merchant,1202,Stable,4.0,8,374,0.4,0.36,6,0.21,0,Not Eligible
609,Merchant,989,Stable,4.0,4,285,0.21,0.54,2,0.31,0,Not Eligible
610,Driver,1191,Stable,4.7,47,340,0.55,0.29,10,0.05,1,Eligible
611,Merchant,819,Stable,4.1,1,282,0.13,0.46,0,0.3,0,Not Eligible
612,Driver,1391,Stable,4.7,20,313,0.55,0.37,13,0.13,1,Eligible
613,Merchant,1093,Variable,4.5,35,324,0.47,0.39,11,0.12,0,Not Eligible
614,Driver,1345,Stable,4.5,27,301,0.46,0.37,7,0.11,0,Not Eligible
615,Driver,1700,Stable,4.8,46,477,0.63,0.12,12,0.15,1,Eligible
616,Driver,2430,Stable,4.4,14,484,0.7,0.1,13,0.12,1,Eligible
617,Merchant,873,Stable,4.7,25,287,0.31,0.5,8,0.05,0,Not Eligible
618,Driver,1606,Stable,4.2,10,428,0.36,0.24,9,0.34,0,Not Eligible
619,Driver,2087,Stable,4.9,42,561,0.81,0.1,15,0.02,1,Eligible
620,Driver,2295,Stable,4.6,35,622,0.83,0.1,15,0.09,1,Eligible
621,Driver,1794,Seasonal,4.3,17,474,0.56,0.25,10,0.22,0,Not Eligible
622,Driver,1071,Variable,5.0,43,341,0.47,0.48,9,0.0,1,Eligible
